CODIGO ORDEN DE SERVICIO,DENOMINACION DEL SERVICIO,TIPO DE INTERVENCION,CODIGO ENTIDAD,ENTIDAD,REGION,PROVINCIA,DISTRITO,¿TIENE SITUACIONES DE INCUMPLIMIENTO?,N° INFORME DE CONTROL,TIPO DE VISITA,VALOR REFERENCIAL MONTO,MONTO ADJUDICADO,CANTIDAD SITUACION ADVERSAS,SITUACION ADVERSAS 1,SITUACION ADVERSAS 2,SITUACION ADVERSAS 3,SITUACION ADVERSAS 4,SITUACION ADVERSAS 5,SITUACION ADVERSAS 6,FECHA VISITA,MES DE VISITA,,,
NO REGISTRADO,"LA ENTIDAD NO HA PUBLICADO EN SU PORTAL INSTITUCIONAL EL AVANCE MENSUAL DE LOS SERVICIOS DE MANTENIMIENTO PERIÓDICO Y RUTINARIO, ASÍ COMO EL USO DE LOS RECURSOS ASIGNADOS MEDIANTE DECRETO DE URGENCIA N° 070-2020; SITUACIÓN QUE AFECTA LA TRANSPARENCIA, EL ACCESO A LA INFORMACIÓN PÚBLICA Y EL CONTROL SOCIAL POR PARTE DE LA CIUDADANÍA.",DU_070,459,MUNICIPALIDAD PROVINCIAL DE CHUCUITO,PUNO,CHUCUITO,JULI,SI,12564-2021-CG/PC-SOO,NO PRECISA,,1745676.64,1,La entidad no actualiza el SMV,,,,,,18/05/2021,,,,
NO REGISTRADO,"LA ENTIDAD NO HA PUBLICADO EN SU PORTAL INSTITUCIONAL EL AVANCE MENSUAL DE LOS SERVICIOS DE MANTENIMIENTO PERIÓDICO Y RUTINARIO, ASÍ COMO EL USO DE LOS RECURSOS ASIGNADOS MEDIANTE DECRETO DE URGENCIA N° 070-2020; SITUACIÓN QUE AFECTA LA TRANSPARENCIA, EL ACCESO A LA INFORMACIÓN PÚBLICA Y EL CONTROL SOCIAL POR PARTE DE LA CIUDADANÍA.",DU_070,437,MUNICIPALIDAD PROVINCIAL DE LORETO,LORETO,LORETO,NAUTA,SI,13257-2021-CG/PC-SOO,NO PRECISA,,"S/ 500 345,00",1,La entidad no actualiza el SMV,,,,,,18/05/2021,,,,
NO REGISTRADO,"LA ENTIDAD NO HA PUBLICADO EN SU PORTAL INSTITUCIONAL EL AVANCE MENSUAL DE LOS SERVICIOS DE MANTENIMIENTO PERIÓDICO Y RUTINARIO, ASÍ COMO EL USO DE LOS RECURSOS ASIGNADOS MEDIANTE DECRETO DE URGENCIA N° 070-2020; SITUACIÓN QUE AFECTA LA TRANSPARENCIA, EL ACCESO A LA INFORMACIÓN PÚBLICA Y EL CONTROL SOCIAL POR PARTE DE LA CIUDADANÍA.",DU_070,474,MUNICIPALIDAD PROVINCIAL DE CONTRALMIRANTE VILLAR,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,SI,12548-2021-CG/PC-SOO,NO PRECISA,,"S/ 3 458 105,66",1,La entidad no actualiza el SMV,,,,,,18/05/2021,,,,
NO REGISTRADO,"LA ENTIDAD NO HA PUBLICADO EN SU PORTAL INSTITUCIONAL EL AVANCE MENSUAL DE LOS SERVICIOS DE MANTENIMIENTO PERIÓDICO Y RUTINARIO, ASÍ COMO EL USO DE LOS RECURSOS ASIGNADOS MEDIANTE DECRETO DE URGENCIA N° 070-2020; SITUACIÓN QUE AFECTA LA TRANSPARENCIA, EL ACCESO A LA INFORMACIÓN PÚBLICA Y EL CONTROL SOCIAL POR PARTE DE LA CIUDADANÍA.",DU_070,442,MUNICIPALIDAD PROVINCIAL DE TAMBOPATA,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,SI,12660-2021-CG/PC-SOO,NO PRECISA,,285000,1,La entidad no actualiza el SMV,,,,,,16/06/2021,,,,
NO REGISTRADO,"LA ENTIDAD NO HA PUBLICADO EN SU PORTAL INSTITUCIONAL EL AVANCE MENSUAL DE LOS SERVICIOS DE MANTENIMIENTO PERIÓDICO Y RUTINARIO, ASÍ COMO EL USO DE LOS RECURSOS ASIGNADOS MEDIANTE DECRETO DE URGENCIA N° 070-2020; SITUACIÓN QUE AFECTA LA TRANSPARENCIA, EL ACCESO A LA INFORMACIÓN PÚBLICA Y EL CONTROL SOCIAL POR PARTE DE LA CIUDADANÍA.",DU_070,354,MUNICIPALIDAD PROVINCIAL DE CAMANA,AREQUIPA,CAMANA,CAMANA,SI,12569-2021-CG/PC-SOO,NO PRECISA,,4101093.09,1,La entidad no actualiza el SMV,,,,,,18/05/2021,,,,
NO REGISTRADO,"LA ENTIDAD NO HA PUBLICADO EN SU PORTAL INSTITUCIONAL EL AVANCE MENSUAL DE LOS SERVICIOS DE MANTENIMIENTO PERIÓDICO Y RUTINARIO, ASÍ COMO EL USO DE LOS RECURSOS ASIGNADOS MEDIANTE DECRETO DE URGENCIA N° 070-2020; SITUACIÓN QUE AFECTA LA TRANSPARENCIA, EL ACCESO A LA INFORMACIÓN PÚBLICA Y EL CONTROL SOCIAL POR PARTE DE LA CIUDADANÍA.",DU_070,2682,MUNICIPALIDAD PROVINCIAL DE SAN MARCOS,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,SI,12668-2021-CG/PC-SOO,NO PRECISA,,640135.2,1,La entidad no actualiza el SMV,,,,,,19/05/2021,,,,
NO REGISTRADO,"LA ENTIDAD NO HA PUBLICADO EN SU PORTAL INSTITUCIONAL EL AVANCE MENSUAL DE LOS SERVICIOS DE MANTENIMIENTO PERIÓDICO Y RUTINARIO, ASÍ COMO EL USO DE LOS RECURSOS ASIGNADOS MEDIANTE DECRETO DE URGENCIA N° 070-2020; SITUACIÓN QUE AFECTA LA TRANSPARENCIA, EL ACCESO A LA INFORMACIÓN PÚBLICA Y EL CONTROL SOCIAL POR PARTE DE LA CIUDADANÍA.",DU_070,477,MUNICIPALIDAD PROVINCIAL DE CORONEL PORTILLO,UCAYALI,CORONEL PORTILLO,CALLERIA,SI,12662-2021-CG/PC-SOO,NO PRECISA,,S/            761 073.90 ,1,La entidad no actualiza el SMV,,,,,,17/05/2021,,,,
NO REGISTRADO,"LA ENTIDAD NO HA PUBLICADO EN SU PORTAL INSTITUCIONAL EL AVANCE MENSUAL DE LOS SERVICIOS DE MANTENIMIENTO PERIÓDICO Y RUTINARIO, ASÍ COMO EL USO DE LOS RECURSOS ASIGNADOS MEDIANTE DECRETO DE URGENCIA N° 070-2020; SITUACIÓN QUE AFECTA LA TRANSPARENCIA, EL ACCESO A LA INFORMACIÓN PÚBLICA Y EL CONTROL SOCIAL POR PARTE DE LA CIUDADANÍA.",DU_070,426,MUNICIPALIDAD PROVINCIAL DE FERREÑAFE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,SI,13296-2021-CG/PC-SOO,NO PRECISA,,"S/        2 180 728,80 ",1,La entidad no actualiza el SMV,,,,,,17/05/2021,,,,
NO REGISTRADO,"LA ENTIDAD NO HA PUBLICADO EN SU PORTAL INSTITUCIONAL EL AVANCE MENSUAL DE LOS SERVICIOS DE MANTENIMIENTO PERIÓDICO Y RUTINARIO, ASÍ COMO EL USO DE LOS RECURSOS ASIGNADOS MEDIANTE DECRETO DE URGENCIA N° 070-2020; SITUACIÓN QUE AFECTA LA TRANSPARENCIA, EL ACCESO A LA INFORMACIÓN PÚBLICA Y EL CONTROL SOCIAL POR PARTE DE LA CIUDADANÍA.",DU_070,344,MUNICIPALIDAD PROVINCIAL DEL SANTA,ANCASH,SANTA,CHIMBOTE,SI,13234-2021-CG/PC-SOO,NO PRECISA,,2945825.28,1,La entidad no actualiza el SMV,,,,,,18/05/2021,,,,
NO REGISTRADO,"LA ENTIDAD NO HA PUBLICADO EN SU PORTAL INSTITUCIONAL EL AVANCE MENSUAL DE LOS SERVICIOS DE MANTENIMIENTO PERIÓDICO Y RUTINARIO, ASÍ COMO EL USO DE LOS RECURSOS ASIGNADOS MEDIANTE DECRETO DE URGENCIA N° 070-2020; SITUACIÓN QUE AFECTA LA TRANSPARENCIA, EL ACCESO A LA INFORMACIÓN PÚBLICA Y EL CONTROL SOCIAL POR PARTE DE LA CIUDADANÍA.",DU_070,3821,MUNICIPALIDAD PROVINCIAL DE CHUPACA,JUNIN,CHUPACA,CHUPACA,SI,13252-2021-CG/PC-SOO,NO PRECISA,,908773.6,1,La entidad no actualiza el SMV,,,,,,16/06/2021,,,,
NO REGISTRADO,"LA ENTIDAD NO HA PUBLICADO EN SU PORTAL INSTITUCIONAL EL AVANCE MENSUAL DE LOS SERVICIOS DE MANTENIMIENTO PERIÓDICO Y RUTINARIO, ASÍ COMO EL USO DE LOS RECURSOS ASIGNADOS MEDIANTE DECRETO DE URGENCIA N° 070-2020; SITUACIÓN QUE AFECTA LA TRANSPARENCIA, EL ACCESO A LA INFORMACIÓN PÚBLICA Y EL CONTROL SOCIAL POR PARTE DE LA CIUDADANÍA.",DU_070,435,MUNICIPALIDAD PROVINCIAL DE YAUYOS,LIMA PROVINCIAS,YAUYOS,YAUYOS,SI,13230-2021-CG/PC-SOO,NO PRECISA,,2542029.58,1,La entidad no actualiza el SMV,,,,,,18/05/2021,,,,
NO REGISTRADO,"LA ENTIDAD NO HA PUBLICADO EN SU PORTAL INSTITUCIONAL EL AVANCE MENSUAL DE LOS SERVICIOS DE MANTENIMIENTO PERIÓDICO Y RUTINARIO, ASÍ COMO EL USO DE LOS RECURSOS ASIGNADOS MEDIANTE DECRETO DE URGENCIA N° 070-2020; SITUACIÓN QUE AFECTA LA TRANSPARENCIA, EL ACCESO A LA INFORMACIÓN PÚBLICA Y EL CONTROL SOCIAL POR PARTE DE LA CIUDADANÍA.",DU_070,421,MUNICIPALIDAD PROVINCIAL DE PACASMAYO,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,SI,13371-2021-CG/PC-SOO,NO PRECISA,,1892880,1,La entidad no actualiza el SMV,,,,,,18/05/2021,,,,
NO REGISTRADO,"LA ENTIDAD NO HA PUBLICADO EN SU PORTAL INSTITUCIONAL EL AVANCE MENSUAL DE LOS SERVICIOS DE MANTENIMIENTO PERIÓDICO Y RUTINARIO, ASÍ COMO EL USO DE LOS RECURSOS ASIGNADOS MEDIANTE DECRETO DE URGENCIA N° 070-2020; SITUACIÓN QUE AFECTA LA TRANSPARENCIA, EL ACCESO A LA INFORMACIÓN PÚBLICA Y EL CONTROL SOCIAL POR PARTE DE LA CIUDADANÍA.",DU_070,474,MUNICIPALIDAD PROVINCIAL DE CONTRALMIRANTE VILLAR,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,SI,12549-2021-CG/PC-SOO,NO PRECISA,,"S/2 513 668,62",1,La entidad no actualiza el SMV,,,,,,18/05/2021,,,,
NO REGISTRADO,"LA ENTIDAD NO HA PUBLICADO EN SU PORTAL INSTITUCIONAL EL AVANCE MENSUAL DE LOS SERVICIOS DE MANTENIMIENTO PERIÓDICO Y RUTINARIO, ASÍ COMO EL USO DE LOS RECURSOS ASIGNADOS MEDIANTE DECRETO DE URGENCIA N° 070-2020; SITUACIÓN QUE AFECTA LA TRANSPARENCIA, EL ACCESO A LA INFORMACIÓN PÚBLICA Y EL CONTROL SOCIAL POR PARTE DE LA CIUDADANÍA.",DU_070,474,MUNICIPALIDAD PROVINCIAL DE CONTRALMIRANTE VILLAR,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,SI,13231-2021-CG/PC-SOO,NO PRECISA,,2460000,1,La entidad no actualiza el SMV,,,,,,18/05/2021,,,,
NO REGISTRADO,"LA ENTIDAD NO HA PUBLICADO EN SU PORTAL INSTITUCIONAL EL AVANCE MENSUAL DE LOS SERVICIOS DE MANTENIMIENTO PERIÓDICO Y RUTINARIO, ASÍ COMO EL USO DE LOS RECURSOS ASIGNADOS MEDIANTE DECRETO DE URGENCIA N° 070-2020; SITUACIÓN QUE AFECTA LA TRANSPARENCIA, EL ACCESO A LA INFORMACIÓN PÚBLICA Y EL CONTROL SOCIAL POR PARTE DE LA CIUDADANÍA.",DU_070,477,MUNICIPALIDAD PROVINCIAL DE CORONEL PORTILLO,UCAYALI,CORONEL PORTILLO,CALLERIA,SI,13263-2021-CG/PC-SOO,NO PRECISA,,"S/       1 401 370,85 ",1,La entidad no actualiza el SMV,,,,,,17/05/2021,,,,
NO REGISTRADO,"LA ENTIDAD NO HA PUBLICADO EN SU PORTAL INSTITUCIONAL EL AVANCE MENSUAL DE LOS SERVICIOS DE MANTENIMIENTO PERIÓDICO Y RUTINARIO, ASÍ COMO EL USO DE LOS RECURSOS ASIGNADOS MEDIANTE DECRETO DE URGENCIA N° 070-2020; SITUACIÓN QUE AFECTA LA TRANSPARENCIA, EL ACCESO A LA INFORMACIÓN PÚBLICA Y EL CONTROL SOCIAL POR PARTE DE LA CIUDADANÍA.",DU_070,370,MUNICIPALIDAD PROVINCIAL DE CELENDÍN,CAJAMARCA,CELENDIN,CELENDIN,SI,12581-2021-CG/PC-SOO,NO PRECISA,,2286424.11,1,La entidad no actualiza el SMV,,,,,,19/05/2021,,,,
NO REGISTRADO,"LA ENTIDAD NO HA PUBLICADO EN SU PORTAL INSTITUCIONAL EL AVANCE MENSUAL DE LOS SERVICIOS DE MANTENIMIENTO PERIÓDICO Y RUTINARIO, ASÍ COMO EL USO DE LOS RECURSOS ASIGNADOS MEDIANTE DECRETO DE URGENCIA N° 070-2020; SITUACIÓN QUE AFECTA LA TRANSPARENCIA, EL ACCESO A LA INFORMACIÓN PÚBLICA Y EL CONTROL SOCIAL POR PARTE DE LA CIUDADANÍA.",DU_070,404,MUNICIPALIDAD PROVINCIAL DE PACHITEA,HUANUCO,PACHITEA,PANAO,SI,12575-2021-CG/PC-SOO,NO PRECISA,,627359.2,1,La entidad no actualiza el SMV,,,,,,17/05/2021,,,,
NO REGISTRADO,"LA ENTIDAD NO HA PUBLICADO EN SU PORTAL INSTITUCIONAL EL AVANCE MENSUAL DE LOS SERVICIOS DE MANTENIMIENTO PERIÓDICO Y RUTINARIO, ASÍ COMO EL USO DE LOS RECURSOS ASIGNADOS MEDIANTE DECRETO DE URGENCIA N° 070-2020; SITUACIÓN QUE AFECTA LA TRANSPARENCIA, EL ACCESO A LA INFORMACIÓN PÚBLICA Y EL CONTROL SOCIAL POR PARTE DE LA CIUDADANÍA.",DU_070,404,MUNICIPALIDAD PROVINCIAL DE PACHITEA,HUANUCO,PACHITEA,PANAO,SI,12683-2021-CG/PC-SOO,NO PRECISA,,1012201.25,1,La entidad no actualiza el SMV,,,,,,17/05/2021,,,,
NO REGISTRADO,"LA ENTIDAD NO HA PUBLICADO EN SU PORTAL INSTITUCIONAL EL AVANCE MENSUAL DE LOS SERVICIOS DE MANTENIMIENTO PERIÓDICO Y RUTINARIO, ASÍ COMO EL USO DE LOS RECURSOS ASIGNADOS MEDIANTE DECRETO DE URGENCIA N° 070-2020; SITUACIÓN QUE AFECTA LA TRANSPARENCIA, EL ACCESO A LA INFORMACIÓN PÚBLICA Y EL CONTROL SOCIAL POR PARTE DE LA CIUDADANÍA.",DU_070,426,MUNICIPALIDAD PROVINCIAL DE FERREÑAFE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,SI,13294-2021-CG/PC-SOO,NO PRECISA,,1344714.4,1,La entidad no actualiza el SMV,,,,,,17/05/2021,,,,
NO REGISTRADO,"LA ENTIDAD NO HA PUBLICADO EN SU PORTAL INSTITUCIONAL EL AVANCE MENSUAL DE LOS SERVICIOS DE MANTENIMIENTO PERIÓDICO Y RUTINARIO, ASÍ COMO EL USO DE LOS RECURSOS ASIGNADOS MEDIANTE DECRETO DE URGENCIA N° 070-2020; SITUACIÓN QUE AFECTA LA TRANSPARENCIA, EL ACCESO A LA INFORMACIÓN PÚBLICA Y EL CONTROL SOCIAL POR PARTE DE LA CIUDADANÍA.",DU_070,3814,MUNICIPALIDAD PROVINCIAL DE HUACAYBAMBA,HUANUCO,HUACAYBAMBA,HUACAYBAMBA,SI,12684-2021-CG/PC-SOO,NO PRECISA,,1022856,1,La entidad no actualiza el SMV,,,,,,17/05/2021,,,,
NO REGISTRADO,"LA ENTIDAD NO HA PUBLICADO EN SU PORTAL INSTITUCIONAL EL AVANCE MENSUAL DE LOS SERVICIOS DE MANTENIMIENTO PERIÓDICO Y RUTINARIO, ASÍ COMO EL USO DE LOS RECURSOS ASIGNADOS MEDIANTE DECRETO DE URGENCIA N° 070-2020; SITUACIÓN QUE AFECTA LA TRANSPARENCIA, EL ACCESO A LA INFORMACIÓN PÚBLICA Y EL CONTROL SOCIAL POR PARTE DE LA CIUDADANÍA.",DU_070,2930,MUNICIPALIDAD PROVINCIAL DE HUAYTARA,HUANCAVELICA,HUAYTARA,HUAYTARA,SI,12582-2021-CG/PC-SOO,NO PRECISA,,2303011.43,1,La entidad no actualiza el SMV,,,,,,18/05/2021,,,,
NO REGISTRADO,"LA ENTIDAD NO HA PUBLICADO EN SU PORTAL INSTITUCIONAL EL AVANCE MENSUAL DE LOS SERVICIOS DE MANTENIMIENTO PERIÓDICO Y RUTINARIO, ASÍ COMO EL USO DE LOS RECURSOS ASIGNADOS MEDIANTE DECRETO DE URGENCIA N° 070-2020; SITUACIÓN QUE AFECTA LA TRANSPARENCIA, EL ACCESO A LA INFORMACIÓN PÚBLICA Y EL CONTROL SOCIAL POR PARTE DE LA CIUDADANÍA.",DU_070,373,MUNICIPALIDAD PROVINCIAL DE CHOTA,CAJAMARCA,CHOTA,CHOTA,SI,12624-2021-CG/PC-SOO,NO PRECISA,,1541103.04,1,La entidad no actualiza el SMV,,,,,,19/05/2021,,,,
NO REGISTRADO,"LA ENTIDAD NO HA PUBLICADO EN SU PORTAL INSTITUCIONAL EL AVANCE MENSUAL DE LOS SERVICIOS DE MANTENIMIENTO PERIÓDICO Y RUTINARIO, ASÍ COMO EL USO DE LOS RECURSOS ASIGNADOS MEDIANTE DECRETO DE URGENCIA N° 070-2020; SITUACIÓN QUE AFECTA LA TRANSPARENCIA, EL ACCESO A LA INFORMACIÓN PÚBLICA Y EL CONTROL SOCIAL POR PARTE DE LA CIUDADANÍA.",DU_070,414,MUNICIPALIDAD PROVINCIAL DE SATIPO,JUNIN,SATIPO,SATIPO,SI,13274-2021-CG/PC-SOO,NO PRECISA,,1735561.27,1,La entidad no actualiza el SMV,,,,,,17/06/2021,,,,
NO REGISTRADO,"LA ENTIDAD NO HA PUBLICADO EN SU PORTAL INSTITUCIONAL EL AVANCE MENSUAL DE LOS SERVICIOS DE MANTENIMIENTO PERIÓDICO Y RUTINARIO, ASÍ COMO EL USO DE LOS RECURSOS ASIGNADOS MEDIANTE DECRETO DE URGENCIA N° 070-2020; SITUACIÓN QUE AFECTA LA TRANSPARENCIA, EL ACCESO A LA INFORMACIÓN PÚBLICA Y EL CONTROL SOCIAL POR PARTE DE LA CIUDADANÍA.",DU_070,373,MUNICIPALIDAD PROVINCIAL DE CHOTA,CAJAMARCA,CHOTA,CHOTA,SI,12623-2021-CG/PC-SOO,NO PRECISA,,1259788.75,1,La entidad no actualiza el SMV,,,,,,19/05/2021,,,,
NO REGISTRADO,"LA ENTIDAD NO HA PUBLICADO EN SU PORTAL INSTITUCIONAL EL AVANCE MENSUAL DE LOS SERVICIOS DE MANTENIMIENTO PERIÓDICO Y RUTINARIO, ASÍ COMO EL USO DE LOS RECURSOS ASIGNADOS MEDIANTE DECRETO DE URGENCIA N° 070-2020; SITUACIÓN QUE AFECTA LA TRANSPARENCIA, EL ACCESO A LA INFORMACIÓN PÚBLICA Y EL CONTROL SOCIAL POR PARTE DE LA CIUDADANÍA.",DU_070,3814,MUNICIPALIDAD PROVINCIAL DE HUACAYBAMBA,HUANUCO,HUACAYBAMBA,HUACAYBAMBA,SI,12576-2021-CG/PC-SOO,NO PRECISA,,1755903,1,La entidad no actualiza el SMV,,,,,,17/05/2021,,,,
NO REGISTRADO,"LA ENTIDAD NO HA PUBLICADO EN SU PORTAL INSTITUCIONAL EL AVANCE MENSUAL DE LOS SERVICIOS DE MANTENIMIENTO PERIÓDICO Y RUTINARIO, ASÍ COMO EL USO DE LOS RECURSOS ASIGNADOS MEDIANTE DECRETO DE URGENCIA N° 070-2020; SITUACIÓN QUE AFECTA LA TRANSPARENCIA, EL ACCESO A LA INFORMACIÓN PÚBLICA Y EL CONTROL SOCIAL POR PARTE DE LA CIUDADANÍA.",DU_070,330,MUNICIPALIDAD PROVINCIAL DE RODRIGUEZ DE MENDOZA,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,SI,13261-2021-CG/PC-SOO,NO PRECISA,,2130950,1,La entidad no actualiza el SMV,,,,,,19/05/2021,,,,
NO REGISTRADO,"LA ENTIDAD NO HA PUBLICADO EN SU PORTAL INSTITUCIONAL EL AVANCE MENSUAL DE LOS SERVICIOS DE MANTENIMIENTO PERIÓDICO Y RUTINARIO, ASÍ COMO EL USO DE LOS RECURSOS ASIGNADOS MEDIANTE DECRETO DE URGENCIA N° 070-2020; SITUACIÓN QUE AFECTA LA TRANSPARENCIA, EL ACCESO A LA INFORMACIÓN PÚBLICA Y EL CONTROL SOCIAL POR PARTE DE LA CIUDADANÍA.",DU_070,446,MUNICIPALIDAD PROVINCIAL DE MARISCAL NIETO,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,SI,12584-2021-CG/PC-SOO,NO PRECISA,,2288441.6,1,La entidad no actualiza el SMV,,,,,,18/05/2021,,,,
NO REGISTRADO,"LA ENTIDAD NO HA PUBLICADO EN SU PORTAL INSTITUCIONAL EL AVANCE MENSUAL DE LOS SERVICIOS DE MANTENIMIENTO PERIÓDICO Y RUTINARIO, ASÍ COMO EL USO DE LOS RECURSOS ASIGNADOS MEDIANTE DECRETO DE URGENCIA N° 070-2020; SITUACIÓN QUE AFECTA LA TRANSPARENCIA, EL ACCESO A LA INFORMACIÓN PÚBLICA Y EL CONTROL SOCIAL POR PARTE DE LA CIUDADANÍA.",DU_070,2930,MUNICIPALIDAD PROVINCIAL DE HUAYTARA,HUANCAVELICA,HUAYTARA,HUAYTARA,SI,12583-2021-CG/PC-SOO,NO PRECISA,,2678263.2,1,La entidad no actualiza el SMV,,,,,,18/05/2021,,,,
NO REGISTRADO,"LA ENTIDAD NO HA PUBLICADO EN SU PORTAL INSTITUCIONAL EL AVANCE MENSUAL DE LOS SERVICIOS DE MANTENIMIENTO PERIÓDICO Y RUTINARIO, ASÍ COMO EL USO DE LOS RECURSOS ASIGNADOS MEDIANTE DECRETO DE URGENCIA N° 070-2020; SITUACIÓN QUE AFECTA LA TRANSPARENCIA, EL ACCESO A LA INFORMACIÓN PÚBLICA Y EL CONTROL SOCIAL POR PARTE DE LA CIUDADANÍA.",DU_070,354,MUNICIPALIDAD PROVINCIAL DE CAMANA,AREQUIPA,CAMANA,CAMANA,SI,12585-2021-CG/PC-SOO,NO PRECISA,,2884444.11,1,La entidad no actualiza el SMV,,,,,,18/05/2021,,,,
NO REGISTRADO,"LA ENTIDAD NO HA PUBLICADO EN SU PORTAL INSTITUCIONAL EL AVANCE MENSUAL DE LOS SERVICIOS DE MANTENIMIENTO PERIÓDICO Y RUTINARIO, ASÍ COMO EL USO DE LOS RECURSOS ASIGNADOS MEDIANTE DECRETO DE URGENCIA N° 070-2020; SITUACIÓN QUE AFECTA LA TRANSPARENCIA, EL ACCESO A LA INFORMACIÓN PÚBLICA Y EL CONTROL SOCIAL POR PARTE DE LA CIUDADANÍA.",DU_070,354,MUNICIPALIDAD PROVINCIAL DE CAMANA,AREQUIPA,CAMANA,CAMANA,SI,12586-2021-CG/PC-SOO,NO PRECISA,,2417000.51,1,La entidad no actualiza el SMV,,,,,,18/05/2021,,,,
NO REGISTRADO,"LA ENTIDAD NO HA PUBLICADO EN SU PORTAL INSTITUCIONAL EL AVANCE MENSUAL DE LOS SERVICIOS DE MANTENIMIENTO PERIÓDICO Y RUTINARIO, ASÍ COMO EL USO DE LOS RECURSOS ASIGNADOS MEDIANTE DECRETO DE URGENCIA N° 070-2020; SITUACIÓN QUE AFECTA LA TRANSPARENCIA, EL ACCESO A LA INFORMACIÓN PÚBLICA Y EL CONTROL SOCIAL POR PARTE DE LA CIUDADANÍA.",DU_070,334,MUNICIPALIDAD PROVINCIAL DE CARHUAZ,ANCASH,CARHUAZ,CARHUAZ,SI,12618-2021-CG/PC-SOO,NO PRECISA,,1220165.11,1,La entidad no actualiza el SMV,,,,,,18/05/2021,,,,
NO REGISTRADO,"LA ENTIDAD NO HA PUBLICADO EN SU PORTAL INSTITUCIONAL EL AVANCE MENSUAL DE LOS SERVICIOS DE MANTENIMIENTO PERIÓDICO Y RUTINARIO, ASÍ COMO EL USO DE LOS RECURSOS ASIGNADOS MEDIANTE DECRETO DE URGENCIA N° 070-2020; SITUACIÓN QUE AFECTA LA TRANSPARENCIA, EL ACCESO A LA INFORMACIÓN PÚBLICA Y EL CONTROL SOCIAL POR PARTE DE LA CIUDADANÍA.",DU_070,473,MUNICIPALIDAD PROVINCIAL DE TARATA,TACNA,TARATA,TARATA,SI,12674-2021-CG/PC-SOO,NO PRECISA,,2259829.86,1,La entidad no actualiza el SMV,,,,,,18/05/2021,,,,
NO REGISTRADO,"LA ENTIDAD NO HA PUBLICADO EN SU PORTAL INSTITUCIONAL EL AVANCE MENSUAL DE LOS SERVICIOS DE MANTENIMIENTO PERIÓDICO Y RUTINARIO, ASÍ COMO EL USO DE LOS RECURSOS ASIGNADOS MEDIANTE DECRETO DE URGENCIA N° 070-2020; SITUACIÓN QUE AFECTA LA TRANSPARENCIA, EL ACCESO A LA INFORMACIÓN PÚBLICA Y EL CONTROL SOCIAL POR PARTE DE LA CIUDADANÍA.",DU_070,435,MUNICIPALIDAD PROVINCIAL DE YAUYOS,LIMA PROVINCIAS,YAUYOS,YAUYOS,SI,13373-2021-CG/PC-SOO,NO PRECISA,,"S/ 1 800 950,00",1,La entidad no actualiza el SMV,,,,,,,,,,
NO REGISTRADO,"LA ENTIDAD NO HA PUBLICADO EN SU PORTAL INSTITUCIONAL EL AVANCE MENSUAL DE LOS SERVICIOS DE MANTENIMIENTO PERIÓDICO Y RUTINARIO, ASÍ COMO EL USO DE LOS RECURSOS ASIGNADOS MEDIANTE DECRETO DE URGENCIA N° 070-2020; SITUACIÓN QUE AFECTA LA TRANSPARENCIA, EL ACCESO A LA INFORMACIÓN PÚBLICA Y EL CONTROL SOCIAL POR PARTE DE LA CIUDADANÍA.",DU_070,421,MUNICIPALIDAD PROVINCIAL DE PACASMAYO,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,SI,12631-2021-CG/PC-SOO,NO PRECISA,,1648844,1,La entidad no actualiza el SMV,,,,,,18/05/2021,,,,
NO REGISTRADO,"LA ENTIDAD NO HA PUBLICADO EN SU PORTAL INSTITUCIONAL EL AVANCE MENSUAL DE LOS SERVICIOS DE MANTENIMIENTO PERIÓDICO Y RUTINARIO, ASÍ COMO EL USO DE LOS RECURSOS ASIGNADOS MEDIANTE DECRETO DE URGENCIA N° 070-2020; SITUACIÓN QUE AFECTA LA TRANSPARENCIA, EL ACCESO A LA INFORMACIÓN PÚBLICA Y EL CONTROL SOCIAL POR PARTE DE LA CIUDADANÍA.",DU_070,631,MUNICIPALIDAD PROVINCIAL DE VIRÚ,LA LIBERTAD,VIRU,VIRU,SI,13297-2021-CG/PC-SOO,NO PRECISA,,586437.44,1,La entidad no actualiza el SMV,,,,,,18/05/2021,,,,
